customer_id,loan_id,purpose,tenure,interest_rate,debt_to_income,vehicle_type,education,occupation,job_title,job_industry,income_type,criminal_record,marital_status,age,income_class,num_work_year,num_dependent,house_type,length_of_stay,residency_status,house_ownership,earning_members,vehicle_own,is_phone_number_owner,dpd_m1,col_m1,utilization_per_credit_account,utilization_per_credit_amount,latest_per_total_payment_m1,age_oldest_account,datetime
CUST4880,LOAN9788,CONSUMPTIVE,68,11.63,0.1,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,26,10,1,APARTMENT,9,PERMANENT,,1,2,YES,68,2,0.44,0.52,0.48,3,2025-02-03 11:12:32.630226
CUST4879,LOAN9789,CONSUMPTIVE,69,11.64,0.1,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,26,10,1,APARTMENT,9,PERMANENT,,1,2,YES,68,2,0.43,0.51,0.48,2,2025-02-03 11:12:32.630226
CUST4881,LOAN9790,PRODUCTIVE,73,11.71,0.15,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,10,1,APARTMENT,10,PERMANENT,,1,2,YES,71,2,0.43,0.51,0.46,0,2025-02-03 11:12:32.630226
CUST4881,LOAN9791,PRODUCTIVE,73,11.73,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,10,1,APARTMENT,10,PERMANENT,,1,2,YES,76,2,0.42,,,0,2025-02-03 11:12:32.630226
CUST4880,LOAN9792,PRODUCTIVE,77,11.76,0.2,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,26,10,1,APARTMENT,9,PERMANENT,,1,2,YES,111,3,0.42,,,,2025-02-03 11:12:32.630226
CUST4880,LOAN9793,PRODUCTIVE,78,11.85,0.25,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,26,10,1,APARTMENT,9,PERMANENT,,1,2,YES,122,3,0.41,0.47,0.43,0,2025-02-03 11:12:32.630226
CUST4878,LOAN9794,PRODUCTIVE,78,11.9,0.25,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,39,26,9,1,APARTMENT,9,PERMANENT,,1,2,YES,138,3,0.4,,,0,2025-02-03 11:12:32.630226
CUST4881,LOAN9795,PRODUCTIVE,80,11.98,0.25,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,10,1,APARTMENT,10,PERMANENT,,1,2,YES,144,3,0.4,0.44,,0,2025-02-03 11:12:32.630226
CUST4877,LOAN9796,PRODUCTIVE,81,12.0,0.25,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,38,26,9,1,APARTMENT,9,PERMANENT,,2,2,YES,217,4,0.39,,,,2025-02-03 11:12:32.630226
CUST4882,LOAN9797,PRODUCTIVE,85,12.06,0.3,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,11,1,APARTMENT,10,PERMANENT,,1,1,YES,259,4,0.37,0.42,0.4,0,2025-02-03 11:12:32.630226
CUST4882,LOAN9798,PRODUCTIVE,87,12.43,0.4,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,11,1,APARTMENT,10,PERMANENT,,1,1,YES,264,4,0.37,0.39,0.39,0,2025-02-03 11:12:32.630226
CUST4882,LOAN9799,PRODUCTIVE,89,12.44,0.4,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,11,1,APARTMENT,10,PERMANENT,,1,1,YES,276,5,0.36,,,,2025-02-03 11:12:32.630226
CUST4882,LOAN9800,PRODUCTIVE,102,12.51,0.45,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,40,25,11,1,APARTMENT,10,PERMANENT,,1,1,YES,292,5,0.35,0.27,,0,2025-02-03 11:12:32.630226
CUST4883,LOAN9801,PRODUCTIVE,28,9.17,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,41,24,11,2,APARTMENT,10,PERMANENT,,1,1,YES,1,1,0.73,0.7,,20,2025-02-03 11:12:32.630226
CUST4884,LOAN9802,PRODUCTIVE,28,9.74,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,41,24,11,2,APARTMENT,10,PERMANENT,,1,1,YES,6,1,0.69,0.68,0.71,16,2025-02-03 11:12:32.630226
CUST4874,LOAN9803,PRODUCTIVE,33,9.79,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,37,30,9,1,RUMAH,8,PERMANENT,,2,2,YES,13,1,0.64,,,15,2025-02-03 11:12:32.630226
CUST4885,LOAN9804,PRODUCTIVE,34,9.97,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,41,24,11,2,APARTMENT,10,PERMANENT,,1,1,YES,15,1,0.62,0.63,,14,2025-02-03 11:12:32.630226
CUST4886,LOAN9805,PRODUCTIVE,38,10.0,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,42,24,12,2,KOS,10,PERMANENT,,1,1,YES,16,1,0.58,0.63,0.67,13,2025-02-03 11:12:32.630226
CUST4885,LOAN9806,CONSUMPTIVE,39,10.31,0.05,,DOCTORAL DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,41,24,11,2,APARTMENT,10,PERMANENT,,1,1,YES,17,1,0.58,,,13,2025-02-03 11:12:32.630226
CUST4887,LOAN9807,CONSUMPTIVE,39,10.38,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,42,23,12,2,KOS,10,PERMANENT,,1,1,YES,19,1,0.58,,,13,2025-02-03 11:12:32.630226
CUST4887,LOAN9808,CONSUMPTIVE,39,10.39,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,42,23,12,2,KOS,10,PERMANENT,,1,1,YES,19,1,0.57,,,13,2025-02-03 11:12:32.630226
CUST4888,LOAN9809,CONSUMPTIVE,42,10.45,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,42,23,12,2,KOS,11,TEMPORARY,,1,1,NO,20,1,0.57,,,,2025-02-03 11:12:32.630226
CUST4889,LOAN9810,CONSUMPTIVE,42,10.48,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,42,22,12,2,KOS,11,TEMPORARY,,1,1,NO,20,1,0.55,,,12,2025-02-03 11:12:32.630226
CUST4889,LOAN9811,CONSUMPTIVE,47,10.63,0.05,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,42,22,12,2,KOS,11,TEMPORARY,,1,1,NO,22,1,0.55,0.57,0.57,11,2025-02-03 11:12:32.630226
CUST4890,LOAN9812,CONSUMPTIVE,48,10.68,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,13,2,KOS,11,TEMPORARY,,1,1,NO,22,1,0.54,0.55,0.56,11,2025-02-03 11:12:32.630226
CUST4890,LOAN9813,CONSUMPTIVE,48,10.76,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,13,2,KOS,11,TEMPORARY,,1,1,NO,25,1,0.53,0.54,0.54,9,2025-02-03 11:12:32.630226
CUST4891,LOAN9814,CONSUMPTIVE,49,10.99,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,13,2,KOS,11,TEMPORARY,,1,1,NO,39,2,0.53,,,,2025-02-03 11:12:32.630226
CUST4891,LOAN9815,CONSUMPTIVE,50,11.22,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,42,21,13,2,KOS,11,TEMPORARY,,1,1,NO,40,2,0.53,0.52,,7,2025-02-03 11:12:32.630226
CUST4892,LOAN9816,CONSUMPTIVE,52,11.29,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,21,13,2,KOS,11,TEMPORARY,,1,1,NO,42,2,0.52,0.52,0.53,7,2025-02-03 11:12:32.630226
CUST4892,LOAN9817,CONSUMPTIVE,54,11.32,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,43,21,13,2,KOS,11,TEMPORARY,,1,1,NO,46,2,0.52,0.52,,7,2025-02-03 11:12:32.630226
CUST4893,LOAN9818,CONSUMPTIVE,59,11.35,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,44,21,13,2,KOS,12,TEMPORARY,,1,1,NO,53,2,0.51,,,5,2025-02-03 11:12:32.630226
CUST4893,LOAN9819,CONSUMPTIVE,62,11.47,0.05,,SECONDARY HIGH SCHOOL,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,DIVORCED,44,21,13,2,KOS,12,TEMPORARY,,1,1,NO,69,2,0.5,0.51,,4,2025-02-03 11:12:32.630226
CUST4886,LOAN9820,CONSUMPTIVE,63,11.49,0.1,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,NO,MARRIED,42,24,12,2,KOS,10,PERMANENT,,1,1,YES,76,2,0.49,0.5,0.5,2,2025-02-03 11:12:32.630226
CUST4888,LOAN9821,CONSUMPTIVE,63,11.55,0.1,,DOCTORAL DEGREE,PRIVATE EMPLOYEE,SENIOR STAFF,INDUSTRI PERDAGANGAN & LOGISTIK,SALARY,YES,MARRIED,42,23,12,2,KOS,11,TEMPORARY,,1,1,NO,80,2,0.48,0.5,0.5,2,2025-02-03 11:12:32.630226
CUST4894,LOAN9822,PRODUCTIVE,64,11.58,0.1,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,19,14,2,KOS,12,TEMPORARY,,1,1,NO,81,2,0.48,0.48,0.49,1,2025-02-03 11:12:32.630226
CUST4894,LOAN9823,PRODUCTIVE,66,11.59,0.1,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,19,14,2,KOS,12,TEMPORARY,,1,1,NO,83,2,0.47,0.46,0.48,1,2025-02-03 11:12:32.630226
CUST4895,LOAN9824,PRODUCTIVE,66,11.63,0.1,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,45,15,14,2,KOS,12,TEMPORARY,,1,1,NO,102,3,0.47,0.46,0.47,0,2025-02-03 11:12:32.630226
CUST4896,LOAN9825,PRODUCTIVE,66,11.65,0.1,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,45,15,14,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,114,3,0.45,0.42,,0,2025-02-03 11:12:32.630226
CUST4896,LOAN9826,PRODUCTIVE,67,11.67,0.2,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,45,15,14,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,125,3,0.43,,,,2025-02-03 11:12:32.630226
CUST4896,LOAN9827,PRODUCTIVE,69,11.7,0.2,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,45,15,14,2,LAIN-LAIN,13,TEMPORARY,,1,1,NO,129,3,0.42,0.41,0.42,0,2025-02-03 11:12:32.630226
CUST4897,LOAN9828,PRODUCTIVE,73,11.81,0.2,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,47,11,14,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,144,3,0.41,,,0,2025-02-03 11:12:32.630226
CUST4897,LOAN9829,PRODUCTIVE,75,11.81,0.25,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,47,11,14,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,148,3,0.4,,,,2025-02-03 11:12:32.630226
CUST4897,LOAN9830,PRODUCTIVE,80,11.82,0.25,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,47,11,14,2,LAIN-LAIN,14,TEMPORARY,,1,1,NO,151,3,0.4,,,,2025-02-03 11:12:32.630226
CUST4894,LOAN9831,PRODUCTIVE,82,11.93,0.25,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,44,19,14,2,KOS,12,TEMPORARY,,1,1,NO,179,3,0.4,0.37,,0,2025-02-03 11:12:32.630226
CUST4898,LOAN9832,PRODUCTIVE,86,11.94,0.25,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,9,14,2,LAIN-LAIN,15,TEMPORARY,,1,1,NO,181,4,0.38,0.36,0.36,0,2025-02-03 11:12:32.630226
CUST4898,LOAN9833,PRODUCTIVE,91,12.02,0.35,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,9,14,2,LAIN-LAIN,15,TEMPORARY,,1,1,NO,297,5,0.36,,,,2025-02-03 11:12:32.630226
CUST4898,LOAN9834,PRODUCTIVE,91,12.5,0.4,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,9,14,2,LAIN-LAIN,15,TEMPORARY,,1,1,NO,301,5,0.29,,,,2025-02-03 11:12:32.630226
CUST4898,LOAN9835,PRODUCTIVE,94,12.51,0.45,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,49,9,14,2,LAIN-LAIN,15,TEMPORARY,,1,1,NO,323,5,0.28,,,,2025-02-03 11:12:32.630226
CUST4899,LOAN9836,PRODUCTIVE,22,8.71,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,50,8,15,2,LAIN-LAIN,15,TEMPORARY,,1,1,NO,1,1,0.79,,,18,2025-02-03 11:12:32.630226
CUST4900,LOAN9837,CONSUMPTIVE,23,9.1,0.05,,ELEMENTARY SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,PENSION,YES,DIVORCED,51,6,16,2,LAIN-LAIN,15,TEMPORARY,,1,0,NO,3,1,0.66,0.66,0.66,16,2025-02-03 11:12:32.630226
CUST4901,LOAN9838,CONSUMPTIVE,25,9.84,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,25,43,5,1,RUMAH,5,PERMANENT,,2,3,YES,3,1,0.64,0.61,0.65,15,2025-02-03 11:12:32.630226
CUST4902,LOAN9839,CONSUMPTIVE,29,9.86,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,32,40,5,1,RUMAH,5,PERMANENT,,2,3,YES,6,1,0.63,0.6,,14,2025-02-03 11:12:32.630226
CUST4903,LOAN9840,CONSUMPTIVE,35,10.1,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,33,38,7,1,RUMAH,6,PERMANENT,,2,3,YES,7,1,0.6,0.6,0.62,13,2025-02-03 11:12:32.630226
CUST4903,LOAN9841,CONSUMPTIVE,39,10.28,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,33,38,7,1,RUMAH,6,PERMANENT,,2,3,YES,9,1,0.59,0.57,,12,2025-02-03 11:12:32.630226
CUST4904,LOAN9842,CONSUMPTIVE,40,10.32,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,36,7,1,RUMAH,6,PERMANENT,,2,3,YES,11,1,0.58,0.56,,12,2025-02-03 11:12:32.630226
CUST4904,LOAN9843,CONSUMPTIVE,43,10.45,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,36,7,1,RUMAH,6,PERMANENT,,2,3,YES,13,1,0.57,,,11,2025-02-03 11:12:32.630226
CUST4905,LOAN9844,CONSUMPTIVE,46,10.45,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,35,8,1,RUMAH,6,PERMANENT,,2,2,YES,15,1,0.57,,,9,2025-02-03 11:12:32.630226
CUST4905,LOAN9845,CONSUMPTIVE,48,10.59,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,34,35,8,1,RUMAH,6,PERMANENT,,2,2,YES,15,1,0.57,0.53,,8,2025-02-03 11:12:32.630226
CUST4906,LOAN9846,CONSUMPTIVE,48,10.64,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,35,8,1,RUMAH,7,PERMANENT,,2,2,YES,20,1,0.55,0.52,0.55,8,2025-02-03 11:12:32.630226
CUST4906,LOAN9847,CONSUMPTIVE,52,10.69,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,35,8,1,RUMAH,7,PERMANENT,,2,2,YES,20,1,0.55,0.52,,6,2025-02-03 11:12:32.630226
CUST4907,LOAN9848,CONSUMPTIVE,52,10.75,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,34,8,1,RUMAH,8,PERMANENT,,2,2,YES,24,1,0.55,0.52,,6,2025-02-03 11:12:32.630226
CUST4907,LOAN9849,CONSUMPTIVE,53,10.89,0.05,,BACHELOR'S DEGREE,PUBLIC SERVANT,EXECUTIVE,INDUSTRI BESAR & PADAT MODAL,INVESTMENT,NO,SINGLE,35,34,8,1,RUMAH,8,PERMANENT,,2,2,YES,25,1,0.54,0.52,0.52,6,2025-02-03 11:12:32.630226
CUST4908,LOAN9850,CONSUMPTIVE,54,10.98,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,32,8,1,RUMAH,8,PERMANENT,,2,2,YES,27,1,0.54,0.51,0.52,4,2025-02-03 11:12:32.630226
CUST4909,LOAN9851,CONSUMPTIVE,55,11.11,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,8,1,RUMAH,8,PERMANENT,,2,2,YES,30,1,0.53,0.51,0.51,4,2025-02-03 11:12:32.630226
CUST4909,LOAN9852,CONSUMPTIVE,56,11.16,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,8,1,RUMAH,8,PERMANENT,,2,2,YES,34,2,0.53,,,,2025-02-03 11:12:32.630226
CUST4908,LOAN9853,PRODUCTIVE,57,11.21,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,32,8,1,RUMAH,8,PERMANENT,,2,2,YES,40,2,0.52,0.48,0.49,3,2025-02-03 11:12:32.630226
CUST4910,LOAN9854,PRODUCTIVE,58,11.36,0.05,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,9,1,RUMAH,8,PERMANENT,,2,2,YES,41,2,0.51,0.46,0.49,3,2025-02-03 11:12:32.630226
CUST4910,LOAN9855,PRODUCTIVE,59,11.39,0.1,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,9,1,RUMAH,8,PERMANENT,,2,2,YES,43,2,0.51,0.46,0.49,3,2025-02-03 11:12:32.630226
CUST4910,LOAN9856,PRODUCTIVE,59,11.42,0.1,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,9,1,RUMAH,8,PERMANENT,,2,2,YES,48,2,0.5,,,3,2025-02-03 11:12:32.630226
CUST4909,LOAN9857,PRODUCTIVE,61,11.56,0.1,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,31,8,1,RUMAH,8,PERMANENT,,2,2,YES,60,2,0.49,0.46,,2,2025-02-03 11:12:32.630226
CUST4908,LOAN9858,PRODUCTIVE,61,11.66,0.1,,JUNIOR HIGH SCHOOL,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,INVESTMENT,NO,SINGLE,35,32,8,1,RUMAH,8,PERMANENT,,2,2,YES,89,2,0.48,,,,2025-02-03 11:12:32.630226
CUST4895,LOAN9859,PRODUCTIVE,62,11.69,0.1,,SECONDARY HIGH SCHOOL,DAILY WORKER,STAFF,INDUSTRI SUMBER DAYA & KEBUTUHAN POKOK,SALARY,YES,DIVORCED,45,15,14,2,KOS,12,TEMPORARY,,1,1,NO,96,3,0.47,0.45,0.46,2,2025-02-03 11:12:32.630226
CUST4911,LOAN9860,PRODUCTIVE,64,11.74,0.15,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,31,9,1,APARTMENT,8,PERMANENT,,2,2,YES,137,3,0.47,0.45,,2,2025-02-03 11:12:32.630226
CUST4911,LOAN9861,PRODUCTIVE,65,11.77,0.15,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,31,9,1,APARTMENT,8,PERMANENT,,2,2,YES,170,3,0.45,,,,2025-02-03 11:12:32.630226
CUST4912,LOAN9862,PRODUCTIVE,65,11.82,0.2,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,30,9,1,APARTMENT,9,PERMANENT,,2,2,YES,203,4,0.44,0.43,,1,2025-02-03 11:12:32.630226
CUST4912,LOAN9863,PRODUCTIVE,67,11.93,0.2,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,30,9,1,APARTMENT,9,PERMANENT,,2,2,YES,207,4,0.43,,,,2025-02-03 11:12:32.630226
CUST4912,LOAN9864,PRODUCTIVE,69,11.95,0.25,,MASTER'S DEGREE,PROFESSIONAL,MANAGER,INDUSTRI JASA & KEUANGAN,BUSINESS TURNOVER/DIVIDEND,NO,SINGLE,36,30,9,1,APARTMENT,9,PERMANENT,,2,2,YES,248,4,0.41,0.39,,0,2025-02-03 11:12:32.630226
CUST4913,LOAN9865,PRODUCTIVE,70,11.96,0.25,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,29,9,1,APARTMENT,9,PERMANENT,,2,2,YES,250,4,0.39,0.38,0.36,0,2025-02-03 11:12:32.630226
CUST4913,LOAN9866,PRODUCTIVE,72,12.0,0.3,,MASTER'S DEGREE,ENTREPRENEUR,OWNER,INDUSTRI TEKNOLOGI & KENDARAAN,BUSINESS TURNOVER/DIVIDEND,NO,MARRIED,37,29,9,1,APARTMENT,9,PERMANENT,,2,2,YES,265,4,0.38,0.38,0.35,0,2025-02-03 11:12:32.630226
